"{{-6, -3, 9}, {-4, 1, 3}}","{{-6, 9, -3}, {-4, 3, 1}}","{{-3, 9, -6}, {1, 3, -4}}","{{16, 5, -21}, {10, 2, -12}}","{{16, -21, 5}, {10, -12, 2}}","{{5, -21, 16}, {2, -12, 10}}","{{5, 16, -21}, {2, 10, -12}}","{{-21, 16, 5}, {-12, 10, 2}}","{{-21, 5, 16}, {-12, 2, 10}}","{{-33, -3, 36}, {-22, 1, 21}}","{{-33, 36, -3}, {-22, 21, 1}}","{{-3, 36, -33}, {1, 21, -22}}","{{-3, -33, 36}, {1, -22, 21}}","{{36, -33, -3}, {21, -22, 1}}","{{36, -3, -33}, {21, 1, -22}}","{{8, 7, -15}, {6, 3, -9}}","{{8, -15, 7}, {6, -9, 3}}","{{7, -15, 8}, {3, -9, 6}}","{{7, 8, -15}, {3, 6, -9}}","{{-15, 8, 7}, {-9, 6, 3}}","{{-15, 7, 8}, {-9, 3, 6}}","{{14, 1, -15}, {4, -1, -3}}","{{14, -15, 1}, {4, -3, -1}}","{{1, -15, 14}, {-1, -3, 4}}","{{1, 14, -15}, {-1, 4, -3}}","{{-15, 14, 1}, {-3, 4, -1}}","{{-15, 1, 14}, {-3, -1, 4}}","{{10, 2, -12}, {14, 1, -15}}","{{10, -12, 2}, {14, -15, 1}}","{{2, -12, 10}, {1, -15, 14}}","{{2, 10, -12}, {1, 14, -15}}","{{-12, 10, 2}, {-15, 14, 1}}","{{-12, 2, 10}, {-15, 1, 14}}","{{6, 3, -9}, {16, 5, -21}}","{{6, -9, 3}, {16, -21, 5}}","{{3, -9, 6}, {5, -21, 16}}","{{3, 6, -9}, {5, 16, -21}}","{{-9, 6, 3}, {-21, 16, 5}}","{{-9, 3, 6}, {-21, 5, 16}}","{{2, 4, -6}, {8, 7, -15}}","{{2, -6, 4}, {8, -15, 7}}","{{4, -6, 2}, {7, -15, 8}}","{{4, 2, -6}, {7, 8, -15}}","{{-6, 2, 4}, {-15, 8, 7}}","{{-6, 4, 2}, {-15, 7, 8}}","{{-2, 5, -3}, {2, 4, -6}}","{{-2, -3, 5}, {2, -6, 4}}","{{5, -3, -2}, {4, -6, 2}}","{{5, -2, -3}, {4, 2, -6}}","{{-3, -2, 5}, {-6, 2, 4}}","{{-3, 5, -2}, {-6, 4, 2}}","{{4, -1, -3}, {2, -5, 3}}","{{4, -3, -1}, {2, 3, -5}}","{{-1, -3, 4}, {-5, 3, 2}}","{{-1, 4, -3}, {-5, 2, 3}}","{{-3, 4, -1}, {3, 2, -5}}","{{-3, -1, 4}, {3, -5, 2}}","{{-4, 1, 3}, {14, 1, -15}}","{{-4, 3, 1}, {14, -15, 1}}","{{1, 3, -4}, {1, -15, 14}}","{{1, -4, 3}, {1, 14, -15}}","{{3, -4, 1}, {-15, 14, 1}}","{{3, 1, -4}, {-15, 1, 14}}","{{2, -5, 3}, {-2, -4, 6}}","{{2, 3, -5}, {-2, 6, -4}}","{{-5, 3, 2}, {-4, 6, -2}}","{{-5, 2, 3}, {-4, -2, 6}}","{{3, 2, -5}, {6, -2, -4}}","{{3, -5, 2}, {6, -4, -2}}","{{-2, -4, 6}, {-2, 5, -3}}","{{-2, 6, -4}, {-2, -3, 5}}","{{-4, 6, -2}, {5, -3, -2}}","{{-4, -2, 6}, {5, -2, -3}}","{{6, -2, -4}, {-3, -2, 5}}","{{6, -4, -2}, {-3, 5, -2}}","{{-6, -3, 9}, {8, 7, -15}}","{{-6, 9, -3}, {8, -15, 7}}","{{-3, 9, -6}, {7, -15, 8}}","{{-3, -6, 9}, {7, 8, -15}}","{{9, -6, -3}, {-15, 8, 7}}","{{9, -3, -6}, {-15, 7, 8}}","{{-10, -2, 12}, {16, 5, -21}}","{{-10, 12, -2}, {16, -21, 5}}","{{-2, 12, -10}, {5, -21, 16}}","{{-2, -10, 12}, {5, 16, -21}}","{{12, -10, -2}, {-21, 16, 5}}","{{12, -2, -10}, {-21, 5, 16}}","{{-14, -1, 15}, {10, 2, -12}}","{{-14, 15, -1}, {10, -12, 2}}","{{-1, 15, -14}, {2, -12, 10}}","{{-1, -14, 15}, {2, 10, -12}}","{{15, -14, -1}, {-12, 10, 2}}","{{15, -1, -14}, {-12, 2, 10}}","{{-8, -7, 15}, {2, 4, -6}}","{{-8, 15, -7}, {2, -6, 4}}","{{-7, 15, -8}, {4, -6, 2}}","{{-7, -8, 15}, {4, 2, -6}}","{{15, -8, -7}, {-6, 2, 4}}","{{15, -7, -8}, {-6, 4, 2}}","{{-16, -5, 21}, {6, 3, -9}}","{{-16, 21, -5}, {6, -9, 3}}","{{-5, 21, -16}, {3, -9, 6}}","{{-5, -16, 21}, {3, 6, -9}}","{{21, -16, -5}, {-9, 6, 3}}","{{21, -5, -16}, {-9, 3, 6}}","{{88, 5, -93}, {55, 2, -57}}","{{88, -93, 5}, {55, -57, 2}}","{{5, -93, 88}, {2, -57, 55}}","{{5, 88, -93}, {2, 55, -57}}","{{-93, 88, 5}, {-57, 55, 2}}","{{-93, 5, 88}, {-57, 2, 55}}","{{44, 7, -51}, {33, 3, -36}}","{{44, -51, 7}, {33, -36, 3}}","{{7, -51, 44}, {3, -36, 33}}","{{7, 44, -51}, {3, 33, -36}}","{{-51, 44, 7}, {-36, 33, 3}}","{{-51, 7, 44}, {-36, 3, 33}}","{{77, 1, -78}, {22, -1, -21}}","{{77, -78, 1}, {22, -21, -1}}","{{1, -78, 77}, {-1, -21, 22}}","{{1, 77, -78}, {-1, 22, -21}}","{{-78, 77, 1}, {-21, 22, -1}}","{{-78, 1, 77}, {-21, -1, 22}}","{{55, 2, -57}, {77, 1, -78}}","{{55, -57, 2}, {77, -78, 1}}","{{2, -57, 55}, {1, -78, 77}}","{{2, 55, -57}, {1, 77, -78}}","{{-57, 55, 2}, {-78, 77, 1}}","{{-57, 2, 55}, {-78, 1, 77}}","{{33, 3, -36}, {88, 5, -93}}","{{33, -36, 3}, {88, -93, 5}}","{{3, -36, 33}, {5, -93, 88}}","{{3, 33, -36}, {5, 88, -93}}","{{-36, 33, 3}, {-93, 88, 5}}","{{-36, 3, 33}, {-93, 5, 88}}","{{11, 4, -15}, {44, 7, -51}}","{{11, -15, 4}, {44, -51, 7}}","{{4, -15, 11}, {7, -51, 44}}","{{4, 11, -15}, {7, 44, -51}}","{{-15, 11, 4}, {-51, 44, 7}}","{{-15, 4, 11}, {-51, 7, 44}}","{{-11, 5, 6}, {11, 4, -15}}","{{-11, 6, 5}, {11, -15, 4}}","{{5, 6, -11}, {4, -15, 11}}","{{5, -11, 6}, {4, 11, -15}}","{{6, -11, 5}, {-15, 11, 4}}","{{6, 5, -11}, {-15, 4, 11}}","{{22, -1, -21}, {11, -5, -6}}","{{22, -21, -1}, {11, -6, -5}}","{{-1, -21, 22}, {-5, -6, 11}}","{{-1, 22, -21}, {-5, 11, -6}}","{{-21, 22, -1}, {-6, 11, -5}}","{{-21, -1, 22}, {-6, -5, 11}}","{{-22, 1, 21}, {77, 1, -78}}","{{-22, 21, 1}, {77, -78, 1}}","{{1, 21, -22}, {1, -78, 77}}","{{1, -22, 21}, {1, 77, -78}}","{{21, -22, 1}, {-78, 77, 1}}","{{21, 1, -22}, {-78, 1, 77}}","{{11, -5, -6}, {-11, -4, 15}}","{{11, -6, -5}, {-11, 15, -4}}","{{-5, -6, 11}, {-4, 15, -11}}","{{-5, 11, -6}, {-4, -11, 15}}","{{-6, 11, -5}, {15, -11, -4}}","{{-6, -5, 11}, {15, -4, -11}}","{{-11, -4, 15}, {-11, 5, 6}}","{{-11, 15, -4}, {-11, 6, 5}}","{{-4, 15, -11}, {5, 6, -11}}","{{-4, -11, 15}, {5, -11, 6}}","{{15, -11, -4}, {6, -11, 5}}","{{15, -4, -11}, {6, 5, -11}}","{{-33, -3, 36}, {44, 7, -51}}","{{-33, 36, -3}, {44, -51, 7}}","{{-3, 36, -33}, {7, -51, 44}}","{{-3, -33, 36}, {7, 44, -51}}","{{36, -33, -3}, {-51, 44, 7}}","{{36, -3, -33}, {-51, 7, 44}}","{{-55, -2, 57}, {88, 5, -93}}","{{-55, 57, -2}, {88, -93, 5}}","{{-2, 57, -55}, {5, -93, 88}}","{{-2, -55, 57}, {5, 88, -93}}","{{57, -55, -2}, {-93, 88, 5}}","{{57, -2, -55}, {-93, 5, 88}}","{{-77, -1, 78}, {55, 2, -57}}","{{-77, 78, -1}, {55, -57, 2}}","{{-1, 78, -77}, {2, -57, 55}}","{{-1, -77, 78}, {2, 55, -57}}","{{78, -77, -1}, {-57, 55, 2}}","{{78, -1, -77}, {-57, 2, 55}}","{{-44, -7, 51}, {11, 4, -15}}","{{-44, 51, -7}, {11, -15, 4}}","{{-7, 51, -44}, {4, -15, 11}}","{{-7, -44, 51}, {4, 11, -15}}","{{51, -44, -7}, {-15, 11, 4}}","{{51, -7, -44}, {-15, 4, 11}}","{{-88, -5, 93}, {33, 3, -36}}","{{-88, 93, -5}, {33, -36, 3}}","{{-5, 93, -88}, {3, -36, 33}}","{{-5, -88, 93}, {3, 33, -36}}","{{93, -88, -5}, {-36, 33, 3}}","{{93, -5, -88}, {-36, 3, 33}}"
"{{-3, -1, 4}, {-1, 3, -2}}","{{-3, 4, -1}, {-1, -2, 3}}","{{-1, 4, -3}, {3, -2, -1}}","{{7, -1, -6}, {4, -2, -2}}","{{7, -6, -1}, {4, -2, -2}}","{{-1, -6, 7}, {-2, -2, 4}}","{{-1, 7, -6}, {-2, 4, -2}}","{{-6, 7, -1}, {-2, 4, -2}}","{{-6, -1, 7}, {-2, -2, 4}}","{{-33, -1, 34}, {-11, 3, 8}}","{{-33, 34, -1}, {-11, 8, 3}}","{{-1, 34, -33}, {3, 8, -11}}","{{-1, -33, 34}, {3, -11, 8}}","{{34, -33, -1}, {8, -11, 3}}","{{34, -1, -33}, {8, 3, -11}}","{{5, 5, -10}, {3, 1, -4}}","{{5, -10, 5}, {3, -4, 1}}","{{5, -10, 5}, {1, -4, 3}}","{{5, 5, -10}, {1, 3, -4}}","{{-10, 5, 5}, {-4, 3, 1}}","{{-10, 5, 5}, {-4, 1, 3}}","{{5, -5, 0}, {1, -3, 2}}","{{5, 0, -5}, {1, 2, -3}}","{{-5, 0, 5}, {-3, 2, 1}}","{{-5, 5, 0}, {-3, 1, 2}}","{{0, 5, -5}, {2, 1, -3}}","{{0, -5, 5}, {2, -3, 1}}","{{4, -2, -2}, {5, -5, 0}}","{{4, -2, -2}, {5, 0, -5}}","{{-2, -2, 4}, {-5, 0, 5}}","{{-2, 4, -2}, {-5, 5, 0}}","{{-2, 4, -2}, {0, 5, -5}}","{{-2, -2, 4}, {0, -5, 5}}","{{3, 1, -4}, {7, -1, -6}}","{{3, -4, 1}, {7, -6, -1}}","{{1, -4, 3}, {-1, -6, 7}}","{{1, 3, -4}, {-1, 7, -6}}","{{-4, 3, 1}, {-6, 7, -1}}","{{-4, 1, 3}, {-6, -1, 7}}","{{2, 4, -6}, {5, 5, -10}}","{{2, -6, 4}, {5, -10, 5}}","{{4, -6, 2}, {5, -10, 5}}","{{4, 2, -6}, {5, 5, -10}}","{{-6, 2, 4}, {-10, 5, 5}}","{{-6, 4, 2}, {-10, 5, 5}}","{{1, 7, -8}, {2, 4, -6}}","{{1, -8, 7}, {2, -6, 4}}","{{7, -8, 1}, {4, -6, 2}}","{{7, 1, -8}, {4, 2, -6}}","{{-8, 1, 7}, {-6, 2, 4}}","{{-8, 7, 1}, {-6, 4, 2}}","{{1, -3, 2}, {-1, -7, 8}}","{{1, 2, -3}, {-1, 8, -7}}","{{-3, 2, 1}, {-7, 8, -1}}","{{-3, 1, 2}, {-7, -1, 8}}","{{2, 1, -3}, {8, -1, -7}}","{{2, -3, 1}, {8, -7, -1}}","{{-1, 3, -2}, {5, -5, 0}}","{{-1, -2, 3}, {5, 0, -5}}","{{3, -2, -1}, {-5, 0, 5}}","{{3, -1, -2}, {-5, 5, 0}}","{{-2, -1, 3}, {0, 5, -5}}","{{-2, 3, -1}, {0, -5, 5}}","{{-1, -7, 8}, {-2, -4, 6}}","{{-1, 8, -7}, {-2, 6, -4}}","{{-7, 8, -1}, {-4, 6, -2}}","{{-7, -1, 8}, {-4, -2, 6}}","{{8, -1, -7}, {6, -2, -4}}","{{8, -7, -1}, {6, -4, -2}}","{{-2, -4, 6}, {1, 7, -8}}","{{-2, 6, -4}, {1, -8, 7}}","{{-4, 6, -2}, {7, -8, 1}}","{{-4, -2, 6}, {7, 1, -8}}","{{6, -2, -4}, {-8, 1, 7}}","{{6, -4, -2}, {-8, 7, 1}}","{{-3, -1, 4}, {5, 5, -10}}","{{-3, 4, -1}, {5, -10, 5}}","{{-1, 4, -3}, {5, -10, 5}}","{{-1, -3, 4}, {5, 5, -10}}","{{4, -3, -1}, {-10, 5, 5}}","{{4, -1, -3}, {-10, 5, 5}}","{{-4, 2, 2}, {7, -1, -6}}","{{-4, 2, 2}, {7, -6, -1}}","{{2, 2, -4}, {-1, -6, 7}}","{{2, -4, 2}, {-1, 7, -6}}","{{2, -4, 2}, {-6, 7, -1}}","{{2, 2, -4}, {-6, -1, 7}}","{{-5, 5, 0}, {4, -2, -2}}","{{-5, 0, 5}, {4, -2, -2}}","{{5, 0, -5}, {-2, -2, 4}}","{{5, -5, 0}, {-2, 4, -2}}","{{0, -5, 5}, {-2, 4, -2}}","{{0, 5, -5}, {-2, -2, 4}}","{{-5, -5, 10}, {2, 4, -6}}","{{-5, 10, -5}, {2, -6, 4}}","{{-5, 10, -5}, {4, -6, 2}}","{{-5, -5, 10}, {4, 2, -6}}","{{10, -5, -5}, {-6, 2, 4}}","{{10, -5, -5}, {-6, 4, 2}}","{{-7, 1, 6}, {3, 1, -4}}","{{-7, 6, 1}, {3, -4, 1}}","{{1, 6, -7}, {1, -4, 3}}","{{1, -7, 6}, {1, 3, -4}}","{{6, -7, 1}, {-4, 3, 1}}","{{6, 1, -7}, {-4, 1, 3}}","{{77, -1, -76}, {44, -2, -42}}","{{77, -76, -1}, {44, -42, -2}}","{{-1, -76, 77}, {-2, -42, 44}}","{{-1, 77, -76}, {-2, 44, -42}}","{{-76, 77, -1}, {-42, 44, -2}}","{{-76, -1, 77}, {-42, -2, 44}}","{{55, 5, -60}, {33, 1, -34}}","{{55, -60, 5}, {33, -34, 1}}","{{5, -60, 55}, {1, -34, 33}}","{{5, 55, -60}, {1, 33, -34}}","{{-60, 55, 5}, {-34, 33, 1}}","{{-60, 5, 55}, {-34, 1, 33}}","{{55, -5, -50}, {11, -3, -8}}","{{55, -50, -5}, {11, -8, -3}}","{{-5, -50, 55}, {-3, -8, 11}}","{{-5, 55, -50}, {-3, 11, -8}}","{{-50, 55, -5}, {-8, 11, -3}}","{{-50, -5, 55}, {-8, -3, 11}}","{{44, -2, -42}, {55, -5, -50}}","{{44, -42, -2}, {55, -50, -5}}","{{-2, -42, 44}, {-5, -50, 55}}","{{-2, 44, -42}, {-5, 55, -50}}","{{-42, 44, -2}, {-50, 55, -5}}","{{-42, -2, 44}, {-50, -5, 55}}","{{33, 1, -34}, {77, -1, -76}}","{{33, -34, 1}, {77, -76, -1}}","{{1, -34, 33}, {-1, -76, 77}}","{{1, 33, -34}, {-1, 77, -76}}","{{-34, 33, 1}, {-76, 77, -1}}","{{-34, 1, 33}, {-76, -1, 77}}","{{22, 4, -26}, {55, 5, -60}}","{{22, -26, 4}, {55, -60, 5}}","{{4, -26, 22}, {5, -60, 55}}","{{4, 22, -26}, {5, 55, -60}}","{{-26, 22, 4}, {-60, 55, 5}}","{{-26, 4, 22}, {-60, 5, 55}}","{{11, 7, -18}, {22, 4, -26}}","{{11, -18, 7}, {22, -26, 4}}","{{7, -18, 11}, {4, -26, 22}}","{{7, 11, -18}, {4, 22, -26}}","{{-18, 11, 7}, {-26, 22, 4}}","{{-18, 7, 11}, {-26, 4, 22}}","{{11, -3, -8}, {-11, -7, 18}}","{{11, -8, -3}, {-11, 18, -7}}","{{-3, -8, 11}, {-7, 18, -11}}","{{-3, 11, -8}, {-7, -11, 18}}","{{-8, 11, -3}, {18, -11, -7}}","{{-8, -3, 11}, {18, -7, -11}}","{{-11, 3, 8}, {55, -5, -50}}","{{-11, 8, 3}, {55, -50, -5}}","{{3, 8, -11}, {-5, -50, 55}}","{{3, -11, 8}, {-5, 55, -50}}","{{8, -11, 3}, {-50, 55, -5}}","{{8, 3, -11}, {-50, -5, 55}}","{{-11, -7, 18}, {-22, -4, 26}}","{{-11, 18, -7}, {-22, 26, -4}}","{{-7, 18, -11}, {-4, 26, -22}}","{{-7, -11, 18}, {-4, -22, 26}}","{{18, -11, -7}, {26, -22, -4}}","{{18, -7, -11}, {26, -4, -22}}","{{-22, -4, 26}, {11, 7, -18}}","{{-22, 26, -4}, {11, -18, 7}}","{{-4, 26, -22}, {7, -18, 11}}","{{-4, -22, 26}, {7, 11, -18}}","{{26, -22, -4}, {-18, 11, 7}}","{{26, -4, -22}, {-18, 7, 11}}","{{-33, -1, 34}, {55, 5, -60}}","{{-33, 34, -1}, {55, -60, 5}}","{{-1, 34, -33}, {5, -60, 55}}","{{-1, -33, 34}, {5, 55, -60}}","{{34, -33, -1}, {-60, 55, 5}}","{{34, -1, -33}, {-60, 5, 55}}","{{-44, 2, 42}, {77, -1, -76}}","{{-44, 42, 2}, {77, -76, -1}}","{{2, 42, -44}, {-1, -76, 77}}","{{2, -44, 42}, {-1, 77, -76}}","{{42, -44, 2}, {-76, 77, -1}}","{{42, 2, -44}, {-76, -1, 77}}","{{-55, 5, 50}, {44, -2, -42}}","{{-55, 50, 5}, {44, -42, -2}}","{{5, 50, -55}, {-2, -42, 44}}","{{5, -55, 50}, {-2, 44, -42}}","{{50, -55, 5}, {-42, 44, -2}}","{{50, 5, -55}, {-42, -2, 44}}","{{-55, -5, 60}, {22, 4, -26}}","{{-55, 60, -5}, {22, -26, 4}}","{{-5, 60, -55}, {4, -26, 22}}","{{-5, -55, 60}, {4, 22, -26}}","{{60, -55, -5}, {-26, 22, 4}}","{{60, -5, -55}, {-26, 4, 22}}","{{-77, 1, 76}, {33, 1, -34}}","{{-77, 76, 1}, {33, -34, 1}}","{{1, 76, -77}, {1, -34, 33}}","{{1, -77, 76}, {1, 33, -34}}","{{76, -77, 1}, {-34, 33, 1}}","{{76, 1, -77}, {-34, 1, 33}}"
"{{-3, -3, 6}, {-2, 6, -4}}","{{-3, 6, -3}, {-2, -4, 6}}","{{-3, 6, -3}, {6, -4, -2}}","{{8, 0, -8}, {5, -3, -2}}","{{8, -8, 0}, {5, -2, -3}}","{{0, -8, 8}, {-3, -2, 5}}","{{0, 8, -8}, {-3, 5, -2}}","{{-8, 8, 0}, {-2, 5, -3}}","{{-8, 0, 8}, {-2, -3, 5}}","{{-75, -3, 78}, {-50, 6, 44}}","{{-75, 78, -3}, {-50, 44, 6}}","{{-3, 78, -75}, {6, 44, -50}}","{{-3, -75, 78}, {6, -50, 44}}","{{78, -75, -3}, {44, -50, 6}}","{{78, -3, -75}, {44, 6, -50}}","{{4, 12, -16}, {3, 3, -6}}","{{4, -16, 12}, {3, -6, 3}}","{{12, -16, 4}, {3, -6, 3}}","{{12, 4, -16}, {3, 3, -6}}","{{-16, 4, 12}, {-6, 3, 3}}","{{-16, 12, 4}, {-6, 3, 3}}","{{7, -9, 2}, {2, -6, 4}}","{{7, 2, -9}, {2, 4, -6}}","{{-9, 2, 7}, {-6, 4, 2}}","{{-9, 7, 2}, {-6, 2, 4}}","{{2, 7, -9}, {4, 2, -6}}","{{2, -9, 7}, {4, -6, 2}}","{{5, -3, -2}, {7, -9, 2}}","{{5, -2, -3}, {7, 2, -9}}","{{-3, -2, 5}, {-9, 2, 7}}","{{-3, 5, -2}, {-9, 7, 2}}","{{-2, 5, -3}, {2, 7, -9}}","{{-2, -3, 5}, {2, -9, 7}}","{{3, 3, -6}, {8, 0, -8}}","{{3, -6, 3}, {8, -8, 0}}","{{3, -6, 3}, {0, -8, 8}}","{{3, 3, -6}, {0, 8, -8}}","{{-6, 3, 3}, {-8, 8, 0}}","{{-6, 3, 3}, {-8, 0, 8}}","{{1, 9, -10}, {4, 12, -16}}","{{1, -10, 9}, {4, -16, 12}}","{{9, -10, 1}, {12, -16, 4}}","{{9, 1, -10}, {12, 4, -16}}","{{-10, 1, 9}, {-16, 4, 12}}","{{-10, 9, 1}, {-16, 12, 4}}","{{-1, 15, -14}, {1, 9, -10}}","{{-1, -14, 15}, {1, -10, 9}}","{{15, -14, -1}, {9, -10, 1}}","{{15, -1, -14}, {9, 1, -10}}","{{-14, -1, 15}, {-10, 1, 9}}","{{-14, 15, -1}, {-10, 9, 1}}","{{2, -6, 4}, {1, -15, 14}}","{{2, 4, -6}, {1, 14, -15}}","{{-6, 4, 2}, {-15, 14, 1}}","{{-6, 2, 4}, {-15, 1, 14}}","{{4, 2, -6}, {14, 1, -15}}","{{4, -6, 2}, {14, -15, 1}}","{{-2, 6, -4}, {7, -9, 2}}","{{-2, -4, 6}, {7, 2, -9}}","{{6, -4, -2}, {-9, 2, 7}}","{{6, -2, -4}, {-9, 7, 2}}","{{-4, -2, 6}, {2, 7, -9}}","{{-4, 6, -2}, {2, -9, 7}}","{{1, -15, 14}, {-1, -9, 10}}","{{1, 14, -15}, {-1, 10, -9}}","{{-15, 14, 1}, {-9, 10, -1}}","{{-15, 1, 14}, {-9, -1, 10}}","{{14, 1, -15}, {10, -1, -9}}","{{14, -15, 1}, {10, -9, -1}}","{{-1, -9, 10}, {-1, 15, -14}}","{{-1, 10, -9}, {-1, -14, 15}}","{{-9, 10, -1}, {15, -14, -1}}","{{-9, -1, 10}, {15, -1, -14}}","{{10, -1, -9}, {-14, -1, 15}}","{{10, -9, -1}, {-14, 15, -1}}","{{-3, -3, 6}, {4, 12, -16}}","{{-3, 6, -3}, {4, -16, 12}}","{{-3, 6, -3}, {12, -16, 4}}","{{-3, -3, 6}, {12, 4, -16}}","{{6, -3, -3}, {-16, 4, 12}}","{{6, -3, -3}, {-16, 12, 4}}","{{-5, 3, 2}, {8, 0, -8}}","{{-5, 2, 3}, {8, -8, 0}}","{{3, 2, -5}, {0, -8, 8}}","{{3, -5, 2}, {0, 8, -8}}","{{2, -5, 3}, {-8, 8, 0}}","{{2, 3, -5}, {-8, 0, 8}}","{{-7, 9, -2}, {5, -3, -2}}","{{-7, -2, 9}, {5, -2, -3}}","{{9, -2, -7}, {-3, -2, 5}}","{{9, -7, -2}, {-3, 5, -2}}","{{-2, -7, 9}, {-2, 5, -3}}","{{-2, 9, -7}, {-2, -3, 5}}","{{-4, -12, 16}, {1, 9, -10}}","{{-4, 16, -12}, {1, -10, 9}}","{{-12, 16, -4}, {9, -10, 1}}","{{-12, -4, 16}, {9, 1, -10}}","{{16, -4, -12}, {-10, 1, 9}}","{{16, -12, -4}, {-10, 9, 1}}","{{-8, 0, 8}, {3, 3, -6}}","{{-8, 8, 0}, {3, -6, 3}}","{{0, 8, -8}, {3, -6, 3}}","{{0, -8, 8}, {3, 3, -6}}","{{8, -8, 0}, {-6, 3, 3}}","{{8, 0, -8}, {-6, 3, 3}}","{{200, 0, -200}, {125, -3, -122}}","{{200, -200, 0}, {125, -122, -3}}","{{0, -200, 200}, {-3, -122, 125}}","{{0, 200, -200}, {-3, 125, -122}}","{{-200, 200, 0}, {-122, 125, -3}}","{{-200, 0, 200}, {-122, -3, 125}}","{{100, 12, -112}, {75, 3, -78}}","{{100, -112, 12}, {75, -78, 3}}","{{12, -112, 100}, {3, -78, 75}}","{{12, 100, -112}, {3, 75, -78}}","{{-112, 100, 12}, {-78, 75, 3}}","{{-112, 12, 100}, {-78, 3, 75}}","{{175, -9, -166}, {50, -6, -44}}","{{175, -166, -9}, {50, -44, -6}}","{{-9, -166, 175}, {-6, -44, 50}}","{{-9, 175, -166}, {-6, 50, -44}}","{{-166, 175, -9}, {-44, 50, -6}}","{{-166, -9, 175}, {-44, -6, 50}}","{{125, -3, -122}, {175, -9, -166}}","{{125, -122, -3}, {175, -166, -9}}","{{-3, -122, 125}, {-9, -166, 175}}","{{-3, 125, -122}, {-9, 175, -166}}","{{-122, 125, -3}, {-166, 175, -9}}","{{-122, -3, 125}, {-166, -9, 175}}","{{75, 3, -78}, {200, 0, -200}}","{{75, -78, 3}, {200, -200, 0}}","{{3, -78, 75}, {0, -200, 200}}","{{3, 75, -78}, {0, 200, -200}}","{{-78, 75, 3}, {-200, 200, 0}}","{{-78, 3, 75}, {-200, 0, 200}}","{{25, 9, -34}, {100, 12, -112}}","{{25, -34, 9}, {100, -112, 12}}","{{9, -34, 25}, {12, -112, 100}}","{{9, 25, -34}, {12, 100, -112}}","{{-34, 25, 9}, {-112, 100, 12}}","{{-34, 9, 25}, {-112, 12, 100}}","{{-25, 15, 10}, {25, 9, -34}}","{{-25, 10, 15}, {25, -34, 9}}","{{15, 10, -25}, {9, -34, 25}}","{{15, -25, 10}, {9, 25, -34}}","{{10, -25, 15}, {-34, 25, 9}}","{{10, 15, -25}, {-34, 9, 25}}","{{50, -6, -44}, {25, -15, -10}}","{{50, -44, -6}, {25, -10, -15}}","{{-6, -44, 50}, {-15, -10, 25}}","{{-6, 50, -44}, {-15, 25, -10}}","{{-44, 50, -6}, {-10, 25, -15}}","{{-44, -6, 50}, {-10, -15, 25}}","{{-50, 6, 44}, {175, -9, -166}}","{{-50, 44, 6}, {175, -166, -9}}","{{6, 44, -50}, {-9, -166, 175}}","{{6, -50, 44}, {-9, 175, -166}}","{{44, -50, 6}, {-166, 175, -9}}","{{44, 6, -50}, {-166, -9, 175}}","{{25, -15, -10}, {-25, -9, 34}}","{{25, -10, -15}, {-25, 34, -9}}","{{-15, -10, 25}, {-9, 34, -25}}","{{-15, 25, -10}, {-9, -25, 34}}","{{-10, 25, -15}, {34, -25, -9}}","{{-10, -15, 25}, {34, -9, -25}}","{{-25, -9, 34}, {-25, 15, 10}}","{{-25, 34, -9}, {-25, 10, 15}}","{{-9, 34, -25}, {15, 10, -25}}","{{-9, -25, 34}, {15, -25, 10}}","{{34, -25, -9}, {10, -25, 15}}","{{34, -9, -25}, {10, 15, -25}}","{{-75, -3, 78}, {100, 12, -112}}","{{-75, 78, -3}, {100, -112, 12}}","{{-3, 78, -75}, {12, -112, 100}}","{{-3, -75, 78}, {12, 100, -112}}","{{78, -75, -3}, {-112, 100, 12}}","{{78, -3, -75}, {-112, 12, 100}}","{{-125, 3, 122}, {200, 0, -200}}","{{-125, 122, 3}, {200, -200, 0}}","{{3, 122, -125}, {0, -200, 200}}","{{3, -125, 122}, {0, 200, -200}}","{{122, -125, 3}, {-200, 200, 0}}","{{122, 3, -125}, {-200, 0, 200}}","{{-175, 9, 166}, {125, -3, -122}}","{{-175, 166, 9}, {125, -122, -3}}","{{9, 166, -175}, {-3, -122, 125}}","{{9, -175, 166}, {-3, 125, -122}}","{{166, -175, 9}, {-122, 125, -3}}","{{166, 9, -175}, {-122, -3, 125}}","{{-100, -12, 112}, {25, 9, -34}}","{{-100, 112, -12}, {25, -34, 9}}","{{-12, 112, -100}, {9, -34, 25}}","{{-12, -100, 112}, {9, 25, -34}}","{{112, -100, -12}, {-34, 25, 9}}","{{112, -12, -100}, {-34, 9, 25}}","{{-200, 0, 200}, {75, 3, -78}}","{{-200, 200, 0}, {75, -78, 3}}","{{0, 200, -200}, {3, -78, 75}}","{{0, -200, 200}, {3, 75, -78}}","{{200, -200, 0}, {-78, 75, 3}}","{{200, 0, -200}, {-78, 3, 75}}"
